Player,Street Name,Times Landed On,Land Stage,Land Wealth,Township Wealth
3,New York Ave.,15106,11323,2635068
3,Free Parking,18316,0,0
3,Kentucky Ave.,16376,10431,1820064
3,Chance,19224,0,0
3,Indiana Ave.,18294,11279,2074975
3,Illinois Ave.,15472,10295,1971300
3,B. & O. Railroad,15557,2009,397650
3,Atlantic Ave.,14826,4405,236125
3,Ventnor Ave.,19181,8432,691191
3,Water Works,19831,5166,1021060
3,Marvin Gardens,11342,4363,313138
3,Go to Jail,14520,0,0
3,Pacific Ave.,16084,6013,788675
3,North Carolina Ave.,13080,6230,865194
3,Community Chest,14994,0,0
3,Pennsylvania Ave.,15217,6154,742768
3,Short Line Railroad,11864,1745,309600
3,Chance,12666,0,0
3,Park Place,11380,8644,1802815
3,Luxury Tax,16024,0,0
3,Boardwalk,15792,8706,2913500
3,Jail,26788,0,0
