Player,Street Name,Times Landed On,Land Stage,Land Wealth,Township Wealth
3,New York Ave.,15624,8711,1894548
3,Free Parking,18861,0,0
3,Kentucky Ave.,16902,8310,1400461
3,Chance,19552,0,0
3,Indiana Ave.,18584,9394,1732444
3,Illinois Ave.,16189,8395,1524600
3,B. & O. Railroad,16294,1741,308225
3,Atlantic Ave.,15516,3463,179330
3,Ventnor Ave.,19766,7608,550351
3,Water Works,20498,5303,1093726
3,Marvin Gardens,11645,3389,227933
3,Go to Jail,14493,0,0
3,Pacific Ave.,16774,4806,495745
3,North Carolina Ave.,13615,4857,553042
3,Community Chest,15509,0,0
3,Pennsylvania Ave.,15837,4360,453942
3,Short Line Railroad,12464,1502,237675
3,Chance,12994,0,0
3,Park Place,12404,4465,745460
3,Luxury Tax,16132,0,0
3,Boardwalk,16406,4660,1056600
3,Jail,26751,0,0
