Player,Street Name,Times Landed On,Land Stage,Land Wealth,Township Wealth
3,New York Ave.,15797,11374,2557772
3,Free Parking,19237,0,0
3,Kentucky Ave.,17196,11099,2036932
3,Chance,20031,0,0
3,Indiana Ave.,19054,12135,2478501
3,Illinois Ave.,16476,11195,2154075
3,B. & O. Railroad,16293,2110,420325
3,Atlantic Ave.,15666,4648,292471
3,Ventnor Ave.,19920,8589,762596
3,Water Works,20699,5353,1079150
3,Marvin Gardens,12072,4586,349407
3,Go to Jail,15117,0,0
3,Pacific Ave.,16942,5726,634339
3,North Carolina Ave.,13561,5826,725588
3,Community Chest,15540,0,0
3,Pennsylvania Ave.,16002,5722,672444
3,Short Line Railroad,12742,1865,327475
3,Chance,13399,0,0
3,Park Place,12285,8362,1549645
3,Luxury Tax,16405,0,0
3,Boardwalk,16391,8538,2442650
3,Jail,27548,0,0
